source,target,weight
3557609,5552720,1
6128988,4818939,1
2344657,3233713,1
5178414,6185048,1
5178414,1930229,1
1552367,5016025,1
1552367,1732249,1
1552367,4150657,1
1256345,2634744,1
7019182,4818939,1
7019182,226623,1
6577301,571676,1
6577301,2359713,1
2167151,3831362,1
33580,6078533,1
1118210,226623,1
6756311,6974199,1
6212778,226623,1
987684,6974199,1
4876826,1444505,1
5763922,226623,1
6422403,1444505,1
6049866,7253542,1
6049866,226623,1
255088,226623,1
1375909,1444505,1
7252472,4818939,1
5697417,4790952,1
3550466,2724360,1
4240482,4483234,1
3043939,2869735,1
7396879,3831362,1
4776434,5552720,1
7054490,4452909,1
6211181,226623,1
2361415,226623,1
3895284,226623,1
2598061,226623,1
5286378,2724360,1
5286378,226623,1
3726862,226623,1
6973258,6459303,1
2001822,114263,1
3752801,1930229,1
5681133,226623,1
3102781,4818939,1
3090564,2724360,1
1324090,2722841,1
6075177,2722841,1
810170,2722841,1
955652,226623,1
4854571,226623,1
4140910,5168196,1
5249121,7357447,1
145872,2724360,1
5695345,5168196,1
3604034,226623,1
6280109,4305706,1
6989206,318289,1
5627358,226623,1
3162920,745383,1
5523719,5168196,1
5523719,226623,1
241733,5976250,1
4603957,1475985,1
4603957,83106,1
2653116,4910822,1
2148176,205600,1
2216372,3155210,1
2216372,5530552,1
6160070,226623,1
1424073,2828790,1
3655366,4352304,1
464820,4818939,1
2047028,205600,1
2047028,1444505,1
4904119,4818939,1
1650309,1148859,1
6679812,2724360,1
5648335,7238523,1
6022307,7211283,1
1301363,6161522,1
1301363,322815,1
1301363,4019155,1
1301363,2586428,1
783125,4668984,1
5418738,226623,1
1293677,4900928,1
1293677,3250200,1
7342732,4351611,1
7342732,5643535,1
454732,226623,1
5099025,6185048,1
5866054,226623,1
2464554,6418106,1
1518095,205600,1
3847352,226623,1
4822003,3170803,1
5887178,226623,1
5657304,4818939,1
5657304,2724360,1
5657304,3945963,1
987858,226623,1
779554,226623,1
4196110,2273076,1
5166981,6283233,1
6283914,226623,1
1327457,226623,1
2976415,6289132,1
6610779,48741,1
5159277,2507926,1
5163890,50504,1
462751,4351611,1
3149632,6185048,1
6731069,5976250,1
7265762,226623,1
4539395,3569391,1
3815776,2009468,1
3815776,226623,1
7178972,6494391,1
7178972,6185048,1
780520,4566779,1
6015391,226623,1
739704,6283241,2
324080,4831118,1
324080,226623,1
521647,4573134,1
94916,226623,1
3696199,2724360,1
1647892,226623,1
3789658,2722841,1
5065649,226623,1
6482174,226623,1
6177435,226623,1
1650179,1444505,1
1993250,4610555,1
1993250,1877468,1
1993250,3233983,1
1993250,6101571,1
4890777,226623,1
4155217,4818939,1
2821258,4818939,1
1690084,1609182,1
1690084,5282130,1
7265571,226623,1
6824969,6974199,1
1034899,2724360,1
5861289,1732249,1
5344635,226623,1
5648325,226623,1
4261563,1444505,1
6962434,5380295,1
6353770,5856149,1
7007487,226623,1
2812895,226623,1
1524473,5976250,1
6943247,3644501,1
3819030,226623,1
6179385,5071069,1
1992657,226623,1
5909081,226623,1
6629220,1444505,1
6629220,1806553,1
5045199,2722841,1
5045199,226623,1
6701419,3414428,1
6701419,226623,1
2358875,226623,1
6192636,2724360,1
3153807,226623,1
6223081,226623,1
3352533,226623,1
870447,2724360,1
4210424,226623,1
40124,226623,1
2612576,2085114,1
6691922,5976250,1
5824944,745383,1
4315050,2260375,1
3864780,6418106,1
1281630,4818939,1
2837899,3319511,1
1653257,50504,1
4264227,205600,1
4592936,226623,1
2438416,226623,1
2719829,2722841,1
942068,6185048,1
942068,226623,1
786598,1444505,1
4478871,226623,1
4076411,2724360,1
836529,4818939,1
7277918,5552720,1
68164,226623,1
494824,7307512,1
1143826,4305706,1
1143826,7158081,1
6342448,226623,1
2715156,5031828,1
1307659,2724360,1
1307659,226623,1
2063419,2290871,1
166843,3759965,1
1703399,3094693,1
3412253,4305706,1
4759863,226623,1
4646753,4451725,1
4646753,226623,1
1389022,3707060,1
4975312,226623,1
1430707,2372469,1
5102589,1993850,1
7081056,3781336,1
1468346,4818939,1
6220736,226623,1
3403684,2724360,1
3211135,4818939,1
5311418,3485825,1
5311418,7150797,1
5311418,7357447,1
5547347,22870,1
5547347,4305706,1
5547347,1877468,1
1008844,3945963,1
5579549,2724360,1
7298833,4610555,1
1812428,3707060,1
1568682,226623,1
1837878,6418106,1
702223,2724360,1
3842349,7340240,1
1989415,226623,1
4940178,4742825,1
5345702,4452909,1
127034,6283241,1
7216881,6579017,1
7216881,7106479,1
7216881,884290,1
7216881,4500187,1
3899905,226623,1
3430511,6910733,1
6621710,226623,1
5865832,2724360,1
1408685,2724360,1
5417020,3878100,1
4411550,3966135,1
4411550,4818939,1
4891161,226623,1
5954885,226623,1
3569352,4818939,1
5709697,226623,1
2864004,6185048,1
5952225,2650646,1
2280682,4453426,1
1557766,2273076,1
2327589,6185048,1
3440258,226623,1
4506051,1941470,1
4506051,1313503,1
4506051,6252881,1
4506051,963525,1
4506051,7133820,1
2327709,226623,1
3735470,226623,1
3735470,6418106,1
5896649,7253542,1
2476744,226623,1
2563400,226623,1
5707692,226623,1
2364852,226623,1
5828047,226623,1
3690066,5976250,1
3690066,1677781,2
1383082,745383,1
3513972,6974199,1
2412557,2835998,1
5023813,2724360,1
1219934,2382077,1
7122184,4452909,1
1729581,226623,1
3990459,6418106,1
3196934,226623,1
1613361,226623,1
294246,226623,1
680522,2245829,1
5803389,4573134,1
7037691,2722841,1
3687103,745383,1
5601643,4305706,1
24901,120570,1
2042379,3059354,1
2042379,5304175,1
2745951,1609182,1
2322461,5461616,1
5883431,226623,1
6912433,6418106,1
3687042,226623,1
3358435,3062436,2
4449688,289613,1
4449688,4566779,1
2708971,6935041,1
2486967,2724360,1
249787,4818939,1
5597695,6225411,1
1954120,226623,1
6731693,226623,1
3724742,3095853,1
3418952,213194,1
4093554,6283241,1
1185294,5750923,1
595677,61061,1
2290636,213194,1
1315092,7138998,1
1315092,3485825,1
1315092,6067363,1
1315092,7357447,1
1315092,6312768,1
1315092,4118184,1
4845779,2724360,1
3059646,6418106,1
535375,2724360,1
6851480,226623,1
3091959,2722841,1
3295139,6283241,2
2246525,2722841,1
5886138,226623,1
5611267,4818939,1
4238718,4305706,1
3167160,226623,1
3407300,226623,1
1811536,1121837,1
5598330,226623,1
1205949,2722841,1
4541635,226623,1
1994589,3155210,2
1994589,1286553,1
3459659,1877468,1
2271927,3368761,1
1947863,6042294,1
1947863,2748057,1
1947863,1293748,1
1078447,6949924,1
5019762,226623,1
1373516,1933440,1
905549,1862102,1
6363245,226623,1
4857873,5837949,1
1941147,1661229,1
593227,4252683,1
5814520,226623,1
3767691,2724360,1
480013,7253542,1
5734613,226623,1
2882778,1609182,1
4449176,226623,1
1462925,358516,1
6077160,6225411,1
6077160,2594451,1
6077160,5530552,1
3930984,4303736,1
5439653,3343637,1
7153352,2104761,1
5494312,7103950,1
7252755,226623,1
747905,226623,1
4478697,226623,1
6420624,5076327,1
4046678,2800778,1
6202136,226623,1
3897951,7150797,1
603843,5976250,1
6901806,226623,1
3576671,226623,1
3644194,205600,1
4857226,5168196,1
4617253,5168196,1
2430719,1378102,1
2539369,3082482,2
2539369,116688,1
2539369,83106,1
3717335,6685812,1
6923541,226623,1
6468748,2274087,1
7064511,226623,1
6953616,226623,1
1291378,6101571,1
6187151,4483234,1
3352245,745383,1
5352716,6683141,1
6616294,6418106,1
7403170,3950013,1
1364903,226623,1
151184,3155210,1
2306916,61061,1
439720,4895566,1
5420971,6418106,1
3885466,3950013,1
4443865,226623,1
6539479,2626668,1
1197643,226623,1
4355442,2724360,1
6716607,7103950,1
6716607,4818939,1
6593994,5552720,1
1825956,226623,1
649504,226623,1
724121,4818939,1
879974,395868,1
879974,7106479,1
879974,6185048,1
6451563,226623,1
1183541,5282130,1
2647544,226623,1
6924070,226623,1
5224442,4818939,1
6944490,205600,1
3595438,226623,1
179433,205600,1
1342411,226623,1
584798,205600,1
4345834,226623,1
4345834,1121837,1
4785856,4566779,1
4785856,83106,1
7097721,5168196,1
7097721,226623,1
5926840,1444505,1
3848233,1678057,2
5555757,226623,1
4471780,3524516,1
6376260,226623,1
2991635,31808,1
1479044,226623,1
2939994,226623,1
1761346,4832478,1
1761346,1323969,1
1105541,4818939,1
1105541,226623,1
127268,2724360,1
4445711,4452909,1
4794532,1609182,1
815692,226623,1
7302869,226623,1
2790034,226623,1
6494144,4818939,1
3843849,544487,1
1505228,226623,1
711925,1599150,1
2922098,226623,1
950581,3700772,1
6461041,226623,1
1848720,226623,1
2791951,118671,1
2791951,2724360,1
3276198,226623,1
6510551,2294523,1
1764686,2724360,1
3475081,226623,1
4474824,226623,1
4372424,226623,1
548375,2724360,1
1515027,226623,1
7329763,226623,1
1040346,1244672,1
2450243,4305706,1
2450243,205600,1
7009669,5022646,1
4743162,226623,1
401421,3189363,1
4107695,4483234,1
3551774,4341912,1
4114583,2848925,1
3792305,2724360,1
4294705,1444505,1
2056547,6178074,1
2056547,2257871,1
4696575,3707060,1
132976,3966135,1
132976,226623,1
83472,3155210,1
6947397,91411,1
6947397,6541724,1
6139398,226623,1
78658,3485825,1
2043396,226623,1
4729736,226623,1
3108282,1444505,1
4256395,3707060,1
2189408,226623,1
1847164,226623,1
6013562,3616711,1
5179937,4305706,1
5179937,4452909,1
723825,4759021,1
1988306,2345820,1
2619314,4452909,1
3704856,7170514,1
6633707,5734311,1
6633707,243097,1
6633707,4323687,2
6633707,6869865,1
6633707,3701102,1
6633707,7289282,1
6633707,7272182,1
6633707,874359,1
6633707,5282130,1
6633707,1099417,1
6633707,2942097,1
6132007,1609182,1
623106,226623,1
6275169,3457389,1
4333436,226623,1
6586212,5715996,1
5779137,1721482,1
4430793,449058,1
1946764,226623,1
1451823,4660488,1
4617087,1444505,1
571590,6185048,1
571590,5873027,1
1536620,3524516,1
7158286,3524516,1
2554831,3524516,1
4677563,231062,1
1371800,6591970,1
4225807,2434553,1
6651402,2556209,1
5333561,6418106,1
63171,7289483,1
63171,3831362,1
63171,5976250,1
5631740,7170514,1
2089474,6767230,1
2089474,135380,1
4143551,5976250,2
5396366,1444505,1
1298702,4566779,1
3470009,226623,1
4405468,3051663,1
6289581,226623,1
885848,5359009,1
2371800,2724360,1
1895511,226623,1
3317785,226623,1
3502480,1323969,1
5965841,226623,1
4228889,3457389,1
4408334,2221256,1
6160370,6910733,1
4358321,5552720,1
2008439,1609182,1
5261851,87626,1
4428706,95216,1
3520986,3756327,1
3520986,5976250,1
5377899,1968940,1
3149398,5168196,1
4841229,5530552,1
2681300,6414664,1
2681300,3831362,1
5885115,5603219,1
5885115,5150207,1
4205054,2595638,1
3579823,2724360,1
1361882,4340768,3
1361882,243821,2
4337337,7170514,1
2120521,6499183,1
2120521,1872693,1
2120521,61061,1
2550419,3831362,1
3245284,6569098,1
5669462,226623,1
5093170,3781336,1
1231265,7253542,1
5244986,1611369,1
5244986,2731537,1
6377382,2669354,1
1812646,6185048,1
546762,226623,1
5027597,226623,1
1788359,5505162,1
6164050,5898424,1
6580485,61061,1
2766039,6283241,1
2766039,2724360,1
2766039,226623,1
6386363,1930229,1
4528062,226623,1
4560689,6479060,1
6000918,4305706,1
1550903,61061,1
7369816,6443584,1
7369816,4352304,1
4118078,4818939,1
3915898,226623,1
2027771,2722841,1
2230560,2724360,1
2753142,4795237,1
1992960,2698793,2
1992960,6670092,1
1873114,1444505,1
3981659,226623,1
569639,226623,1
5611837,226623,1
723229,4910822,2
723229,6397652,1
723229,3368761,2
7230827,61061,1
169514,7170514,1
66425,105957,1
1060499,1690923,1
3581779,7170514,1
262648,5168196,1
5094558,2722841,1
5094558,226623,1
3223277,6234729,1
1104748,87626,1
1104748,1877468,1
1104748,6059844,1
6981727,6240562,1
3975976,4305706,1
7266248,4910822,1
4514202,5585133,1
1873906,1887372,1
3874036,6185048,1
4169581,4130110,1
3391540,6273186,1
3391540,4298881,1
4964609,7106479,1
4964609,3233983,2
2191594,2424554,1
2193723,205600,1
2193723,6949924,1
5522615,4452909,1
2254472,6161522,1
2254472,7213939,1
2254472,94047,1
2254472,3153063,1
5040503,7150797,1
5040503,3831362,1
5040503,270143,1
6777297,2724360,1
6777297,2722841,1
2708571,226623,1
2921560,4351611,1
2376542,2724360,1
4717031,3966135,1
1797336,2724360,1
5044842,2724360,1
5044842,6779491,1
5044842,226623,1
6072695,1667841,1
2654642,4979709,1
1217876,226623,1
1107472,6328165,1
3397111,5071069,1
6112312,205600,1
3101609,6991610,1
5280372,1930229,1
320429,226623,1
4160023,6026025,1
7147874,226623,1
1276040,226623,1
3365948,3524516,1
1476973,2724360,1
6288768,4682672,1
5248092,2504873,1
5248092,3466622,1
5972773,196867,1
5972773,6382656,1
3303045,6161522,1
4723505,4483234,1
2681967,2085114,1
5167936,3161899,1
5167936,5150207,1
4205942,4660488,1
2732626,226623,1
976323,8240,1
3226563,6569098,1
3226563,1858711,1
3226563,95216,1
3226563,401386,1
5835989,226623,1
2921975,6283241,1
6010577,7301369,1
5680898,226623,1
1543488,7402773,1
6587857,4483234,1
1832519,6893626,1
1832519,5976250,2
1832519,3664013,1
1832519,3149628,1
3715652,1169973,1
617886,6035491,1
1604856,7170514,1
7200284,226623,1
6020330,4818939,1
379680,226623,1
7276517,3046703,1
5002986,5318802,1
482329,2758433,1
482329,6974199,1
3209832,2424554,1
6674495,4610555,1
490145,1858711,1
490145,2105651,1
144779,6192637,1
231036,4305706,1
231036,1609182,1
4299761,1444505,1
1830740,6117093,1
1691816,1609182,1
153748,226623,1
5581816,118671,1
5581816,5168196,1
3500591,4761089,1
3585710,226623,1
112343,6910733,1
2957724,4573134,1
2957724,226623,1
1997017,2724360,1
1997017,1930229,1
1997017,226623,1
4050501,226623,1
587870,4305706,1
1702768,571676,1
1702768,3831362,1
1702768,5976250,1
1702768,6843890,1
1702768,5010822,1
1702768,3877512,1
1702768,4169674,1
1702768,6430374,1
7127007,4818939,1
5773758,4830409,1
5084086,6313505,1
5084086,2724360,1
1433789,2722841,1
970104,226623,1
494897,442398,1
1567759,2724360,1
4829656,3082482,1
6754296,1671,1
6754296,1609182,1
6636778,3154254,1
5101648,226623,2
6272995,226623,1
2081603,21060,1
2081603,1569023,1
2081603,7007360,1
2081603,519309,1
2081603,2128258,1
2081603,5394585,1
2081603,3945963,1
2081603,2196543,1
5200571,226623,1
1294898,5168196,1
1294898,3508517,1
5282429,3524516,1
389284,3524516,1
5928488,3524516,1
302344,3524516,1
5428756,3524516,1
6635612,1157866,1
6635612,5516231,1
2675691,2830671,1
2675691,5063014,1
3692278,3707060,1
3692278,226623,1
4279036,1906569,1
2766376,7035371,1
2108092,226623,1
7241146,6178074,1
1499596,2540610,1
5937809,4351611,1
6853293,3707060,1
3121019,4305706,1
1710474,1609182,1
5245597,226623,1
3849311,1698186,1
3343777,2335177,1
1602753,3723779,1
1602753,7323641,1
1602753,2380669,1
204280,794462,1
2667174,5875615,1
2667174,3515787,1
2667174,2889696,1
1100343,2773173,1
1100343,557832,1
1100343,7290745,1
1100343,1120245,1
1100343,5123073,1
1100343,3831362,1
1100343,1862627,1
1100343,5976250,1
1100343,3848640,1
1100343,1073463,1
1100343,2569149,1
1100343,7285239,1
31704,4083622,1
31704,270143,1
976658,2724360,1
5953585,4628365,1
6649563,226623,1
1164588,1609182,1
2049066,5976250,1
5453206,3831362,1
3250926,226623,1
6365013,226623,1
5800770,226623,1
4496463,6974199,1
6947510,226623,1
4867743,226623,1
4026920,2731537,1
2370103,4818939,1
3341922,5976250,1
1100342,1611369,2
7165887,6195960,1
2073345,1444505,1
3685346,4818939,1
1077338,6753185,1
5204504,6031433,1
5978689,5586370,1
4057713,4818939,1
4057713,2724360,1
4057713,226623,1
4520058,3502899,1
3167914,6160410,1
3012568,2724360,1
2183320,7101414,1
1023568,5168196,1
1023568,2724360,1
4576980,226623,1
413168,4452909,1
413168,226623,1
4826993,7340240,1
6495416,2724360,1
6495416,226623,1
6495416,4195795,1
7092260,6283241,1
3244560,3489622,1
4913045,2724360,1
5932134,1609182,1
4873630,6117093,1
1377965,2722841,1
2047983,226623,1
3835206,226623,1
2827503,3966135,1
2151158,226623,1
4152059,3191310,1
2402757,61061,1
915791,2724360,1
4530479,4452909,1
4530479,2724360,1
4879134,4573134,1
7292768,775086,1
2399236,4818939,1
2399236,226623,1
2718996,226623,1
340160,4818939,1
1747910,3707060,1
773405,2724360,1
6389290,3831362,1
5179633,3399247,1
5179633,1444505,1
2073291,226623,1
749537,2305111,1
749537,551265,1
3945216,4660488,1
4068488,1444505,1
428219,5983433,1
1759466,213194,1
1759466,2722841,1
6052459,3469474,1
6035804,226623,1
6716588,1609182,1
2335886,2722841,1
6013776,120570,1
3098608,226623,1
911044,4483234,1
5918138,4001720,1
5325114,226623,1
2453881,4305706,1
291272,1544259,1
4525151,3524516,1
6977576,2698420,1
2213412,226623,1
6779086,2497872,1
6587341,5168196,1
6587341,213194,1
4248743,3707060,1
860510,2724360,1
860510,226623,1
5848731,3368761,1
2974904,4483234,1
1066559,3966135,1
4534260,2724360,1
4398776,6225411,1
1494527,4144556,1
1494527,5098600,1
1494527,2644564,1
452328,4424264,1
4275753,5168196,1
4275753,226623,1
7023606,2443400,1
389500,888822,1
6943578,4818939,1
4457478,2724360,1
4457478,213194,1
6160303,3257587,1
2067861,6974199,1
6388846,2724360,1
1043830,2724360,1
1043830,213194,1
4827506,6451333,1
4827506,1300092,1
4827506,2734457,1
4827506,5005968,1
4827506,6652181,1
4827506,3765647,1
5776672,6418106,1
405031,2724360,1
6408138,226623,1
1250934,226623,1
7190551,3707060,1
465567,226623,1
3730351,226623,1
6610402,4195795,1
4995440,4818939,1
4995440,226623,1
5879523,3707060,1
7107936,226623,1
153227,4195795,1
4515196,5022646,1
2090710,4818939,1
2181711,5168196,1
2753657,3707060,1
1786049,213194,1
6421813,2724360,1
7122497,48266,1
6654686,48266,1
4179991,226623,1
379422,5168196,1
3318456,213194,1
139252,213194,1
139252,4195795,1
2443429,3707060,1
383356,5022646,1
5962719,226623,1
705887,2724360,1
4950899,6160410,1
4308778,2722841,1
4603556,226623,1
5456249,4452909,1
1131958,6451307,1
6496665,7103207,1
4108480,6283241,1
5474439,6556877,1
4274242,226623,1
4221954,6185048,1
7136275,5168196,1
2745989,3966135,1
2745989,2724360,1
571546,2650646,1
5421175,2724360,1
5421175,4195795,1
3591099,6283241,1
6075392,3707060,1
4612836,2724360,1
4612836,226623,1
4797993,213194,1
4577682,3707060,1
6162479,2724360,1
271620,213194,1
6460761,1802451,1
3277167,6283241,1
3284973,226623,1
132529,4818939,1
132529,226623,1
5147257,7103950,1
4815068,96542,1
529334,6974199,1
2942223,226623,1
567091,226623,1
263388,4818939,1
7021585,5479468,1
7021585,6344589,1
4751736,2947380,1
4897037,3485825,1
4897037,2773173,1
4897037,3831362,1
4897037,1862627,1
4780584,226623,1
5931660,3707060,1
1500427,6309762,1
6303429,226623,1
1497045,4759750,1
1497045,226623,1
7277078,4452909,1
7277078,2724360,1
7277078,226623,1
5403196,226623,1
3502661,6843890,1
6521083,226623,1
2534746,226623,1
2980795,118671,1
1689531,5976250,1
3077369,226623,1
3275766,2722841,1
5699672,6024566,1
694063,4910822,1
1086094,2540610,1
4468535,6313505,1
3784914,4452909,1
5770018,2731537,1
5594862,140228,1
5594862,3170803,1
753948,226623,1
5074034,6893626,1
1177125,118671,1
192507,3031368,1
5320936,226623,1
1583837,3966135,1
2334876,226623,1
2128724,4566779,1
1333184,226623,1
1641208,2271096,1
1966087,226623,1
7064970,3524516,1
839875,6026025,1
1415464,2616007,1
1415464,825826,1
1415464,7025982,1
1415464,6373843,1
1415464,6243066,1
1415464,3524516,1
3592241,3457389,1
6853531,1831181,1
917813,2085114,2
5591237,737996,1
5169556,6428323,1
6302146,4067982,1
2993041,1378102,1
4406215,2087779,1
5875503,3524516,1
6898193,738327,1
2634743,3524516,1
6175606,3524516,1
1456909,2085114,1
4105425,3524516,1
4960092,6373843,1
7394384,3524516,1
6881622,2434553,1
814154,2988489,1
2306314,3524516,1
5760278,4342217,1
5602097,3457389,1
6313427,2434553,1
2864084,2724360,1
4335284,3707060,1
4335284,2724360,1
4335284,2421233,1
1022860,4818939,1
3606888,3707060,1
6499871,2724360,1
6499871,2852651,1
6499871,226623,1
2499594,3707060,1
784285,7131103,1
3753859,3707060,1
1496721,3707060,1
3561765,6328165,1
5001119,2724360,1
3467300,1771165,1
4973248,6328165,1
4973248,1889523,1
4973248,6117456,1
6565895,2862533,1
1595403,1824191,1
1206464,1609182,1
770622,1444505,1
5069471,226623,1
1278910,226623,1
1278910,1444505,1
4239498,226623,1
5550943,3831362,1
4589232,226623,1
1169376,6660578,1
161936,226623,1
1075869,713064,1
1075869,226623,1
3825235,2809099,1
4229049,226623,1
2212388,2724360,1
3692753,226623,1
2701552,1575711,1
2701552,2196026,1
2701552,6974199,1
2701552,1734854,1
6668340,4019155,1
4446233,4305706,1
5266088,4452909,1
335376,226623,1
4580366,7150797,1
5851629,226623,1
2879787,226623,1
6400298,2085114,1
6400298,1873139,1
3723845,5398692,2
3723845,61061,1
2180897,5976250,1
2180897,1678057,1
5145531,1575711,1
2311248,61061,1
100368,1611369,1
100368,2724360,1
2889897,2981730,1
5145209,2167252,1
7021488,226623,1
3660647,226623,1
5322058,226623,1
152434,226623,1
1177308,4818939,1
7174913,4801925,1
854316,4452909,1
3665356,6225411,1
1498380,5033266,1
1498380,5449331,1
6659658,4837549,1
78484,2848925,1
585759,226623,1
4884001,721123,1
5926450,226623,1
2531644,61061,1
7142421,2221256,1
4536549,3707060,1
4778548,4818939,1
3413136,4843961,1
3180991,2724360,1
1578030,1158153,1
1772103,6802592,1
5722123,3707060,1
4938364,6910733,1
1663416,4818939,1
3162206,3996311,1
5220757,4483234,1
6091386,3064018,1
5926127,6910733,1
3372666,3831362,1
3372666,3372217,1
3372666,270143,1
4674153,3831362,1
4674153,7357447,1
3812160,3485825,1
3812160,5776951,1
3812160,2698793,1
3812160,7290745,1
3812160,1645417,1
3812160,3075673,1
3812160,4210964,1
3812160,1010278,1
3812160,5750223,1
3812160,3831362,1
3812160,2995532,2
3812160,3688922,1
3812160,1862627,1
3812160,6802592,1
3812160,243821,2
3812160,2355432,1
3812160,6781133,1
3812160,7040482,3
3812160,3057484,1
4487129,3707060,1
3996810,226623,1
3052184,226623,1
2920809,226623,1
2672595,913305,1
432323,226623,1
2925352,2338893,1
5300245,226623,1
6618607,3831362,1
2718061,226623,1
4439766,4439766,1
4442560,1151962,1
2290704,226623,1
6525932,2724360,1
2329675,226623,1
2769663,226623,1
4732231,226623,1
119359,226623,1
2581274,3524516,1
2738795,226623,1
82538,2722841,1
5935837,5976250,1
3918451,226623,1
6229542,226623,1
1877219,3485825,1
1877219,3831362,1
1877219,1050757,1
2265600,4910822,1
3129634,3276427,1
3261468,2724360,1
3793628,3831362,1
3793628,2683721,1
7106463,226623,1
3932470,226623,1
6007673,4452909,1
5555400,1609182,1
668283,5976250,1
122051,2423490,1
6240259,1609182,1
794343,2399468,1
794343,4305706,1
794343,4888357,1
794343,3627087,1
794343,2476703,1
794343,3250290,1
4889328,2899993,1
2142875,118671,1
2340301,1104838,1
3281523,3707060,1
5915726,745383,1
5921798,2724360,1
5836560,5081266,1
4281517,6974199,1
3190597,6167862,1
1135489,3661012,1
1135489,3233983,1
1117995,3233983,1
6117877,7150797,1
1098387,196867,1
6415592,4452909,1
6606077,5986430,1
6606077,7150797,1
6606077,3831362,1
6606077,270143,1
157838,226623,1
1768073,1823111,1
1768073,3679367,1
1768073,2278050,1
3746682,1444505,1
1850316,2724329,1
7014710,4399130,1
7014710,6428323,2
6948998,6974199,1
4349156,7150797,1
2044675,226623,1
5148100,4396198,1
4067020,226623,1
6463260,1752773,1
1330567,226623,1
5124014,3739133,1
6831187,3723779,1
1369983,226623,1
1248661,4910822,1
7075173,2724360,1
5607229,226623,1
510667,226623,1
1874797,1021336,1
2396987,5621392,1
5391503,5976250,1
5987968,3208987,1
1665194,5550842,1
5636956,4059245,1
382472,2540610,1
3246539,331804,1
5262216,6756828,1
4548641,4239058,1
4548641,4610555,1
3261794,2731537,1
1289303,3415513,1
2418437,226623,1
6941970,6904117,1
6396848,4351611,1
4874290,3320740,1
6251603,4530136,1
4187449,1760301,1
5801095,4818939,1
4397283,6569098,1
4397283,4655812,1
4106928,7150797,1
5934745,226623,1
2540859,226623,1
6206650,3095853,1
6206650,4833876,1
4500353,6418106,1
2675439,1457422,1
2675439,5616612,1
2675439,5530552,1
6093508,4818939,1
1598573,226623,1
7350018,226623,1
3098553,226623,1
5628984,226623,1
496476,1678682,3
803382,1072959,1
5021921,2724360,1
1091537,4027094,1
2096645,226623,1
6698347,6026025,1
837239,5420102,1
7103935,6974199,1
1404969,6537151,1
453323,6059844,1
1721770,4955506,1
5429412,7340405,1
5429412,2540610,1
4592232,5750923,1
4592232,3414428,1
5797626,2506078,1
5345929,3707060,1
5345929,6328165,1
1087749,3831362,1
1087749,7155604,1
6314803,6378566,1
6314803,3233983,1
7208406,226623,1
4146106,6289132,1
1367596,4818939,1
4983032,2085114,1
2162841,2724360,1
5280213,7150797,1
3313877,6328165,1
4542780,1611369,1
171419,1877468,1
6141025,226623,1
6545285,4573134,1
1687180,3524516,1
5466396,226623,1
5521668,2724360,1
1168626,226623,1
307387,4081131,1
1576289,226623,1
6002075,226623,1
5202109,6840376,1
5202109,4802689,2
5202109,270143,1
3841530,226623,1
122984,226623,1
6909807,3524516,1
7395426,226623,1
3572394,4020284,1
3572394,3597088,1
834862,6683141,1
681271,7063932,1
681271,7082831,1
681271,3471813,1
5438125,226623,1
2004978,226623,1
2871815,3273608,1
4331507,226623,1
5212375,5212375,1
1502982,5168196,1
6325228,6037195,1
5297354,571676,1
1847572,3276427,1
716499,4971666,1
4031009,4451725,1
4031009,226623,1
7283724,1858711,1
3992611,3524516,1
644314,5875615,1
4407009,4955506,1
6991947,1802388,1
2075709,6026025,2
2075709,1169973,1
1293632,6910733,1
1268753,7150797,1
1151503,118397,1
5441480,2858362,1
5441480,3485825,1
5441480,2698793,1
5441480,4368964,1
5441480,5245938,1
5441480,3831362,1
5441480,7357447,1
5441480,4802689,1
5441480,7348824,1
5441480,4314887,1
1119956,5976250,1
1119956,284460,1
3131346,226623,1
3590003,226623,1
7242149,61061,1
4273985,5976250,1
5993546,3233983,1
3713655,1803808,1
4117337,401386,1
4173928,6341083,1
6763947,6660578,1
6763947,1906569,1
6763947,3890048,1
3920787,3939322,1
1185919,6964187,1
178551,4660488,1
7322275,50003,1
2755802,90916,1
3706668,2724360,1
6328275,4204231,1
6328275,1776921,2
6328275,1501828,1
5896542,61061,1
7344303,745383,1
5055290,1678057,1
2062989,6552899,1
5638005,810416,1
5638005,382927,1
4411759,4818939,1
797908,2650646,1
356407,3831362,1
1708390,3069829,1
7336953,2683721,1
7336953,243821,1
4656836,6283241,1
6500133,6161522,1
6500133,6225411,1
6500133,5244085,1
6465907,281223,2
6465907,5213647,1
3100366,2221256,1
2420063,3485825,1
2420063,571676,1
2420063,5841601,1
921231,7150797,1
2044340,226623,1
1880388,1151962,1
920206,5166916,1
2395185,4610555,1
6897572,7213899,1
4718689,226623,1
4404613,3207846,1
1231070,5324331,1
2853040,3831362,1
4228333,5910551,1
2465092,750303,1
1574664,2440926,1
1574664,3233983,1
3043838,7082831,1
3834781,205600,1
4535794,1525144,1
5834085,4483234,1
3405696,5168196,1
5029868,1344545,1
5029868,6615994,1
5029868,7170514,1
5029868,7071226,1
5029868,3368761,1
5029868,5643535,1
5029868,5282130,1
2503887,226623,1
1384764,6974199,1
521401,226623,1
5918132,4239058,1
5918132,5734311,1
5918132,6456703,1
5918132,7106479,1
