source,target,weight
7175537,3831362,1
77478,2920626,1
77478,3787028,1
77478,5633468,2
4410463,4453433,1
4436090,6238630,1
2070251,5182281,1
3913846,6378566,1
3102087,1606682,1
7297772,370436,1
1821695,1917196,1
6507284,3559354,1
2143493,61061,1
2204346,2338903,1
6866555,2945384,1
844112,5207996,1
4543046,7153680,1
4543046,492645,1
2493712,5870067,1
3430200,2248074,1
4851797,7365415,1
6009641,2627631,1
4916037,2259660,1
4916037,3356090,1
4916037,2063338,1
4916037,2921814,1
4916037,6247252,1
3627593,4453433,1
7095569,5841601,1
1978110,2338903,1
3351219,5324466,1
2404727,6324442,1
2404727,7002359,1
4253548,4726716,1
1057406,3304465,1
4850323,4110893,1
2264012,5776951,1
1382482,6715125,1
5540239,6283241,1
7287443,4406932,2
7287443,1403498,1
7287443,7355356,1
7287443,640720,1
7287443,3101486,1
7287443,5965368,1
7287443,551456,3
7287443,6437462,1
7287443,6083724,1
4559630,2194528,1
4559630,6368016,1
5937026,3725019,1
4048553,1441648,1
587337,5626568,1
483839,1858711,1
7192322,3340693,1
2615588,2310555,1
2615588,5324466,1
2615588,3449241,1
2615588,1512612,1
1892335,5168196,1
3417543,1196442,1
4788153,442152,1
1070325,3831362,1
6595037,6201472,1
6595037,3681626,1
3255695,7398154,1
4890344,272070,1
3125888,2537073,1
5246670,7365415,1
5246670,6715125,1
2568354,3466622,1
4804421,4808870,1
4804421,1435689,1
3630531,4075087,1
1163302,4726716,1
1163302,322815,1
1163302,6122653,1
1163302,7190935,1
6595008,3831362,1
4312825,5324466,1
7400109,654847,1
7400109,2439331,1
7400109,770662,1
7400109,3002587,1
7400109,5976250,1
961574,390274,1
4811275,5420444,1
4811275,3233983,1
5930637,2248074,1
5682860,4414510,1
5682860,1483046,1
6777392,4830409,1
4133228,4157089,1
4439927,1164064,1
5971360,7357447,1
5301249,3554227,1
5301249,6540089,1
3140590,5185425,1
6874064,467878,1
709975,6804652,1
6078276,4521749,1
1842679,6804652,1
1919861,2560944,1
6812221,6378566,1
6812221,2557988,1
6270105,5324466,1
6270105,7357447,1
5056868,3229188,1
3744190,5324466,1
1211340,4453433,1
6640131,3124889,1
4209550,467878,1
4209550,1981792,1
2910806,6715125,1
3888807,1425346,1
3935406,2223962,1
793796,6091354,1
5088124,5317811,1
2687713,2338903,1
3380701,1906756,1
2933374,1050757,1
6897329,6715125,1
4666794,5324466,1
4666794,6430374,1
6506518,4305706,1
6621229,2310555,1
5134305,922939,1
3901963,6339796,1
5950672,7357447,1
2253650,370436,1
4619428,6378566,1
1334725,5004936,1
2749140,6283241,1
3394988,4453433,1
5463833,4102906,1
5463833,467878,1
5463833,6843890,1
5463833,5506285,1
4509318,6896334,1
4933653,1895753,1
5591968,2338903,1
7169926,4453433,1
5642512,3584025,2
7136883,2190675,1
3264044,5568716,1
3758861,6715125,1
3758861,4453433,1
2252112,4453433,1
2547244,4453433,1
3959243,6715125,1
7327245,6715125,1
5007194,5219234,1
545971,5266268,1
1784685,7365415,1
842411,6715125,1
3478639,6430374,1
1739800,3541473,1
6861580,3873365,1
4476147,5807316,1
